gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
932706513	ebd49d9b-696b-4dba-8700-8526b1e7b4a2		Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Cabo Silleiro	Po	PRESENT		d251a33c-5e57-4e2e-b1d0-6beb0adf369d	42.0901	-8.90468							2004-07-24T00:00:00	24	7	2004	3064472	3064472	PRESERVED_SPECIMEN	BIGA	FBIGA	27039	62344			CC_BY_NC_4_0		A.C. Vázquez			2023-01-25T12:29:46.346Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;INSTITUTION_MATCH_NONE
910483118	837acfc2-f762-11e1-a439-00145eb45e9a	HSS:HSS:51408	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES		Málaga	PRESENT		bafca313-f02c-4ce7-9cba-760770a0e4b9	36.74	-3.87	550.0						2010-07-11T00:00:00	11	7	2010	3064472	3064472	PRESERVED_SPECIMEN	CICYTEX	HSS	51408		F.M. Vázquez		CC_BY_NC_4_0	Centro de Investigaciones Científicas y Tecnológicas de Extremadura	F.M. Vázquez			2023-01-25T07:04:01.583Z		INSTITUTION_MATCH_NONE
910474793	837acfc2-f762-11e1-a439-00145eb45e9a	HSS:HSS:30882	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Sierra de María Andrés. Ctra. Nogales - La Parra	Badajoz	PRESENT		bafca313-f02c-4ce7-9cba-760770a0e4b9	38.52	-6.64	550.0						2007-04-10T00:00:00	10	4	2007	3064472	3064472	PRESERVED_SPECIMEN	CICYTEX	HSS	30882		F.M. Vázquez		CC_BY_NC_4_0	Centro de Investigaciones Científicas y Tecnológicas de Extremadura	D. García;J.L. López;S. Rincón			2023-01-25T07:03:57.298Z		INSTITUTION_MATCH_NONE
910473517	837acfc2-f762-11e1-a439-00145eb45e9a	HSS:HSS:29609	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	De Nogales a La Morera. Sierra de María Andrés	Badajoz	PRESENT		bafca313-f02c-4ce7-9cba-760770a0e4b9	38.57	-6.7	550.0						2007-03-19T00:00:00	19	3	2007	3064472	3064472	PRESERVED_SPECIMEN	CICYTEX	HSS	29609		F.M. Vázquez		CC_BY_NC_4_0	Centro de Investigaciones Científicas y Tecnológicas de Extremadura	D. García;S. Rincón			2023-01-25T07:03:58.249Z		INSTITUTION_MATCH_NONE
910467392	837acfc2-f762-11e1-a439-00145eb45e9a	HSS:HSS:22688	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Subida al pico Bienvenida	Badajoz	PRESENT		bafca313-f02c-4ce7-9cba-760770a0e4b9	38.27	-6.15	550.0						2006-05-18T00:00:00	18	5	2006	3064472	3064472	PRESERVED_SPECIMEN	CICYTEX	HSS	22688		F.M. Vázquez		CC_BY_NC_4_0	Centro de Investigaciones Científicas y Tecnológicas de Extremadura	J. Blanco;D. García;F.M. Vázquez			2023-01-25T07:04:01.598Z		INSTITUTION_MATCH_NONE
910464082	837acfc2-f762-11e1-a439-00145eb45e9a	HSS:HSS:18967	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES		Cáceres	PRESENT		bafca313-f02c-4ce7-9cba-760770a0e4b9	39.8	-5.66	550.0						2006-04-12T00:00:00	12	4	2006	3064472	3064472	PRESERVED_SPECIMEN	CICYTEX	HSS	18967		F.M. Vázquez		CC_BY_NC_4_0	Centro de Investigaciones Científicas y Tecnológicas de Extremadura	S. Rincón			2023-01-25T07:04:04.537Z		INSTITUTION_MATCH_NONE
910463189	837acfc2-f762-11e1-a439-00145eb45e9a	HSS:HSS:17793	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Carretera de Valverde de Leganés	Badajoz	PRESENT		bafca313-f02c-4ce7-9cba-760770a0e4b9	38.75	-6.98	550.0						2006-03-02T00:00:00	2	3	2006	3064472	3064472	PRESERVED_SPECIMEN	CICYTEX	HSS	17793		F.M. Vázquez		CC_BY_NC_4_0	Centro de Investigaciones Científicas y Tecnológicas de Extremadura	J. Blanco			2023-01-25T07:04:02.771Z		INSTITUTION_MATCH_NONE
910463161	837acfc2-f762-11e1-a439-00145eb45e9a	HSS:HSS:17792	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Carretera de Valverde de Leganés	Badajoz	PRESENT		bafca313-f02c-4ce7-9cba-760770a0e4b9	38.75	-6.98	550.0						2006-03-02T00:00:00	2	3	2006	3064472	3064472	PRESERVED_SPECIMEN	CICYTEX	HSS	17792		F.M. Vázquez		CC_BY_NC_4_0	Centro de Investigaciones Científicas y Tecnológicas de Extremadura	J. Blanco			2023-01-25T07:04:02.771Z		INSTITUTION_MATCH_NONE
910462262	837acfc2-f762-11e1-a439-00145eb45e9a	HSS:HSS:50865	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	De Nava de San Pedro a El Patronato	Jaén	PRESENT		bafca313-f02c-4ce7-9cba-760770a0e4b9	37.92	-2.82	550.0						2011-05-30T00:00:00	30	5	2011	3064472	3064472	PRESERVED_SPECIMEN	CICYTEX	HSS	50865		F.M. Vázquez		CC_BY_NC_4_0	Centro de Investigaciones Científicas y Tecnológicas de Extremadura	M. Hervé;A. LeHardy;M. Timancheff;F.M. Vázquez			2023-01-25T07:04:00.115Z		INSTITUTION_MATCH_NONE
910460675	837acfc2-f762-11e1-a439-00145eb45e9a	HSS:HSS:48990	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Alrededores del Jardín Botánico de Castilla La Mancha	Albacete	PRESENT		bafca313-f02c-4ce7-9cba-760770a0e4b9	38.97	-1.86	550.0						2010-09-24T00:00:00	24	9	2010	3064472	3064472	PRESERVED_SPECIMEN	CICYTEX	HSS	48990		F.M. Vázquez		CC_BY_NC_4_0	Centro de Investigaciones Científicas y Tecnológicas de Extremadura	J. Blanco			2023-01-25T07:03:54.857Z		INSTITUTION_MATCH_NONE
910457676	837acfc2-f762-11e1-a439-00145eb45e9a	HSS:HSS:44688	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Camino rural	Badajoz	PRESENT		bafca313-f02c-4ce7-9cba-760770a0e4b9	38.21	-5.81	550.0						2010-04-20T00:00:00	20	4	2010	3064472	3064472	PRESERVED_SPECIMEN	CICYTEX	HSS	44688		F.M. Vázquez		CC_BY_NC_4_0	Centro de Investigaciones Científicas y Tecnológicas de Extremadura	J. Blanco;D. García;F. Márquez			2023-01-25T07:03:58.052Z		INSTITUTION_MATCH_NONE
910453377	837acfc2-f762-11e1-a439-00145eb45e9a	HSS:HSS:36947	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES		Badajoz	PRESENT		bafca313-f02c-4ce7-9cba-760770a0e4b9	38.5	-6.36	550.0						2008-03-18T00:00:00	18	3	2008	3064472	3064472	PRESERVED_SPECIMEN	CICYTEX	HSS	36947		F.M. Vázquez		CC_BY_NC_4_0	Centro de Investigaciones Científicas y Tecnológicas de Extremadura	M. Gutiérrez;F. Márquez;S. Ramos;S. Rincón;F.M. Vázquez			2023-01-25T07:04:01.381Z		INSTITUTION_MATCH_NONE
895362608	834b7330-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Almería, Las Salinas, Cabo de Gata	Al	PRESENT		a6deb94a-2c40-47ec-a678-3d502cd42bc2	36.77	-2.2											3064472	3064472	PRESERVED_SPECIMEN	SALA	SALA	126175-1		X. Giráldez		CC_BY_NC_4_0		X. Giráldez, M. M. Martínez Ortega, L. M. Muñoz Centeno & M. Santos Vicente			2023-01-24T22:20:26.568Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
895357316	834b7330-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Ayamonte	H	PRESENT		a6deb94a-2c40-47ec-a678-3d502cd42bc2	37.169998	-7.4											3064472	3064472	PRESERVED_SPECIMEN	SALA	SALA	110144-1		J.L. Pérez Chiscano		CC_BY_NC_4_0		J.L. Pérez Chiscano			2023-01-24T22:21:20.307Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
895353251	834b7330-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	IL	Philistean Plain: 1 km S of Ashdod	Sou	PRESENT		a6deb94a-2c40-47ec-a678-3d502cd42bc2													3064472	3064472	PRESERVED_SPECIMEN	SALA	SALA	128988-1	04.022	A. Danin		CC_BY_NC_4_0		A. Danin, T. Raus, W. Sauer, S. Brullo, B. Valdés, F. Amich, S. G. Gardner, R. C. H. J. van Ham, A.			2023-01-24T22:20:29.150Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
895310459	834a4794-f762-11e1-a439-00145eb45e9a	362C31A2-B128-422D-8174-03C0BE667446	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	dehesa de Campoamor	Alicante	PRESENT	1	8209258a-80e8-4094-aba2-a3febe5ed45b									1952-05-19T00:00:00	19	5	1952	3064472	3064472	PRESERVED_SPECIMEN	VAL	VAL	138648-1		M. Fabregat		CC_BY_NC_4_0		A. Rigual			2023-01-24T22:18:19.789Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
895309911	834a4794-f762-11e1-a439-00145eb45e9a	4964082B-0B4C-432A-B149-52C3379CA095	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Tabarca	Alicante	PRESENT	1	8209258a-80e8-4094-aba2-a3febe5ed45b	38.15	-0.43	7071.0						1955-03-25T00:00:00	25	3	1955	3064472	3064472	PRESERVED_SPECIMEN	VAL	VAL	137944-1		L.Serra		CC_BY_NC_4_0		A.Rigual			2023-01-24T22:18:25.708Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
895307530	834a4794-f762-11e1-a439-00145eb45e9a	2C600D93-3BDA-4700-9693-01D8A96BE732	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Alcudia;	Mallorca	PRESENT	1	8209258a-80e8-4094-aba2-a3febe5ed45b									1980-04-06T00:00:00	6	4	1980	3064472	3064472	PRESERVED_SPECIMEN	VAL	VAL	125411-1		J. Duvigneaud		CC_BY_NC_4_0		G. Van Buggenhout			2023-01-24T22:19:18.716Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
895307136	834a4794-f762-11e1-a439-00145eb45e9a	5953A65C-F4F2-4112-A031-A164A7947A6A	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES		Murcia	PRESENT	1	8209258a-80e8-4094-aba2-a3febe5ed45b									1974-04-06T00:00:00	6	4	1974	3064472	3064472	PRESERVED_SPECIMEN	VAL	VAL	125410-1		J. Andrés		CC_BY_NC_4_0		Borja & al.			2023-01-24T22:19:25.640Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
895304486	834a4794-f762-11e1-a439-00145eb45e9a	F886E665-678D-425A-A5B9-E26D9AE81BF3	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Carpesa, València.; Barranc del Carraixet. L´Horta	Valencia	PRESENT	1	8209258a-80e8-4094-aba2-a3febe5ed45b	39.5	-0.38	7071.0		20.0	0.0			1993-03-29T00:00:00	29	3	1993	3064472	3064472	PRESERVED_SPECIMEN	VAL	VAL	31410-1		G. Mateo		CC_BY_NC_4_0		A. Aguilella & J. Riera			2023-01-24T22:19:59.878Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
895304314	834a4794-f762-11e1-a439-00145eb45e9a	B6ABD59B-279F-49B5-AF57-00C1F36A8DE3	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Prat d´Albalat dels àmes Cabanes	Castellón	PRESENT	1	8209258a-80e8-4094-aba2-a3febe5ed45b									1983-11-30T00:00:00	30	11	1983	3064472	3064472	PRESERVED_SPECIMEN	VAL	VAL	2663-1		G. Mateo		CC_BY_NC_4_0		A. Aguilella			2023-01-24T22:18:54.977Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
895302916	834a4794-f762-11e1-a439-00145eb45e9a	0FD43959-89E9-4DE9-8937-07452CE5EA10	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Vilafamés (Plana Alta), poliesportiu de l´Estepa	Castellón	PRESENT	1	8209258a-80e8-4094-aba2-a3febe5ed45b	40.11	-0.04	707.0		300.0	0.0			2001-05-20T00:00:00	20	5	2001	3064472	3064472	PRESERVED_SPECIMEN	VAL	VAL	191865-1		G. Mateo		CC_BY_NC_4_0		J. M. Pérez Dacosta			2023-01-24T22:19:13.450Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
895299295	834a4794-f762-11e1-a439-00145eb45e9a	CA2A7CDF-9562-4A36-BE2A-F797118DB7A2	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Puzol	Valencia	PRESENT	1	8209258a-80e8-4094-aba2-a3febe5ed45b													3064472	3064472	PRESERVED_SPECIMEN	VAL	VAL	139080-1		G. Mateo		CC_BY_NC_4_0					2023-01-24T22:19:51.381Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
895299266	834a4794-f762-11e1-a439-00145eb45e9a	11F10FB4-0E41-46EE-AA39-7D82FC70F7BB	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Dehesa de la Albufera	Valencia	PRESENT	1	8209258a-80e8-4094-aba2-a3febe5ed45b									1906-05-07T00:00:00	7	5	1906	3064472	3064472	PRESERVED_SPECIMEN	VAL	VAL	139269-1		G. Mateo		CC_BY_NC_4_0		Moroder			2023-01-24T22:18:05.210Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
895299251	834a4794-f762-11e1-a439-00145eb45e9a	A3E49528-3328-40D9-A234-646DC4B3AA32	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Museros	Valencia	PRESENT	1	8209258a-80e8-4094-aba2-a3febe5ed45b									1935-04-02T00:00:00	2	4	1935	3064472	3064472	PRESERVED_SPECIMEN	VAL	VAL	139267-1		G. Mateo		CC_BY_NC_4_0		Beltrán			2023-01-24T22:18:47.293Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
895298761	834a4794-f762-11e1-a439-00145eb45e9a	D403ACBD-8419-4360-84A5-FB96CCEC4DDD	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Camí de Vila-Real	Castellón	PRESENT	1	8209258a-80e8-4094-aba2-a3febe5ed45b													3064472	3064472	PRESERVED_SPECIMEN	VAL	VAL	125205-1		G. Mateo		CC_BY_NC_4_0		M. Calduch			2023-01-24T22:18:58.694Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
895298741	834a4794-f762-11e1-a439-00145eb45e9a	17F9CCF0-A9A2-4D0D-9A2F-0887517DBA49	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Camí de Vila-Real	Castellón	PRESENT	1	8209258a-80e8-4094-aba2-a3febe5ed45b													3064472	3064472	PRESERVED_SPECIMEN	VAL	VAL	125201-1		G. Mateo		CC_BY_NC_4_0		M. Calduch			2023-01-24T22:19:17.196Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
895298739	834a4794-f762-11e1-a439-00145eb45e9a	E50F944E-2741-4C96-BA99-7747C0747A3B	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Camí de Vila-Real	Castellón	PRESENT	1	8209258a-80e8-4094-aba2-a3febe5ed45b													3064472	3064472	PRESERVED_SPECIMEN	VAL	VAL	125203-1		G. Mateo		CC_BY_NC_4_0		M. Calduch			2023-01-24T22:19:55.435Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
895298707	834a4794-f762-11e1-a439-00145eb45e9a	839D4B3E-55FC-4A44-8D97-02917E057C96	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Camí de Vila-Real	Castellón	PRESENT	1	8209258a-80e8-4094-aba2-a3febe5ed45b													3064472	3064472	PRESERVED_SPECIMEN	VAL	VAL	125202-1		G. Mateo		CC_BY_NC_4_0		M. Calduch			2023-01-24T22:19:35.086Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
895298695	834a4794-f762-11e1-a439-00145eb45e9a	9FBBE134-2084-4CDC-B838-03090B3BE09A	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Camí de Vila-Real	Castellón	PRESENT	1	8209258a-80e8-4094-aba2-a3febe5ed45b													3064472	3064472	PRESERVED_SPECIMEN	VAL	VAL	125206-1		G. Mateo		CC_BY_NC_4_0		M. Calduch			2023-01-24T22:19:40.949Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
895296017	834a4794-f762-11e1-a439-00145eb45e9a	99AA3FC0-1C6F-4D2A-8EDD-004DDEE84136	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Cabo de Gata, hacia Ruesca	ALMERíA	PRESENT	1	8209258a-80e8-4094-aba2-a3febe5ed45b									1996-06-04T00:00:00	4	6	1996	3064472	3064472	PRESERVED_SPECIMEN	VAL	VAL	155227-1		D. Geltman		CC_BY_NC_4_0		S. Castroviejo			2023-01-24T22:18:50.394Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
895292549	834a4794-f762-11e1-a439-00145eb45e9a	326ED1C4-56DE-459D-A1FC-BFF477A6A2C3	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Alcalá de Guadaira; Puente sobre el río Guadaira	Sevilla	PRESENT	1	8209258a-80e8-4094-aba2-a3febe5ed45b									1973-03-01T00:00:00		3	1973	3064472	3064472	PRESERVED_SPECIMEN	VAL	VAL	125409-1		B. Valdés		CC_BY_NC_4_0		M. J. Gallego, I. M. Lacave & L. Lubián			2023-01-24T22:19:22.171Z		RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
895291557	834a4794-f762-11e1-a439-00145eb45e9a	D76382F8-1F4A-4375-BF45-6519EB23A3F4	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Palma de Gandia;	Valencia	PRESENT	1	8209258a-80e8-4094-aba2-a3febe5ed45b	38.95	-0.17	7071.0		100.0	0.0			1996-03-17T00:00:00	17	3	1996	3064472	3064472	PRESERVED_SPECIMEN	VAL	VAL	99982-1				CC_BY_NC_4_0		Torres			2023-01-24T22:18:59.143Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
895291250	834a4794-f762-11e1-a439-00145eb45e9a	48223E8E-5E5B-4A33-91F9-F56E59177CD6	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	Valencia; hacia la Malvarrosa	Valencia	PRESENT	1	8209258a-80e8-4094-aba2-a3febe5ed45b	39.5	-0.38	7071.0						1996-03-16T00:00:00	16	3	1996	3064472	3064472	PRESERVED_SPECIMEN	VAL	VAL	99526-1				CC_BY_NC_4_0		Marín Campos			2023-01-24T22:19:24.341Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
895289780	834a4794-f762-11e1-a439-00145eb45e9a	40147A2A-BA75-4A34-A395-3C938CEF56EC	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia terracina		SPECIES	Euphorbia terracina L.	Euphorbia terracina L.	L.	ES	La Llosa; pr. Casablanca	Castellón	PRESENT	1	8209258a-80e8-4094-aba2-a3febe5ed45b	39.76	-0.14	7071.0		1.0	0.0			1996-02-10T00:00:00	10	2	1996	3064472	3064472	PRESERVED_SPECIMEN	VAL	VAL	97565-1				CC_BY_NC_4_0		Fabregat, López Udias			2023-01-24T22:18:22.795Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
